Abiotrophia,Acetitomaculum,Acidaminobacter,Actinobaculum,Actinotignum,Aggregatibacter,Akkermansia,Alkalibacter,Alloprevotella,Alloscardovia,Anaeroglobus,Anaeroplasma,Anaerosolibacter,Anaerostipes,Anaerovorax,Arcobacter,Arthrobacter,Azorhizophilus,Bavariicoccus,Bifidobacterium,Brachyspira,Bulleidia,Butyrivibrio,Carnobacterium,Catabacter,Cedecea,Christensenella,Cloacibacterium,Clostridium.XI,Clostridium.XlVb,Coriobacterium,Cosenzaea,Cronobacter,Desulfohalobium,Dysgonomonas,Erwinia,Erysipelothrix,Erysipelotrichaceae_incertae_sedis,Facklamia,Falsiporphyromonas,Finegoldia,Fusicatenibacter,Gardnerella,Geopsychrobacter,Haemophilus,Herbaspirillum,Howardella,Hungatella,Intestinibacter,Kandleria,Lactococcus,Lawsonia,Leclercia,Lelliottia,Mangrovibacter,Mangrovibacterium,Melissococcus,Meniscus,Mesorhizobium,Methanobrevibacter,Methanosphaera,Methylobacterium,Mobiluncus,Moellerella,Natranaerovirga,Neisseria,Obesumbacterium,Odoribacter,Oscillibacter,Parabacteroides,Parvimonas,Pelomonas,Pelospora,Peptostreptococcus,Pilibacter,Piscinibacter,Plesiomonas,Porphyromonas,Propionispora,Providencia,Pseudomonas,Pseudoramibacter,Pseudoxanthomonas,Puniceicoccus,Ralstonia,Renibacterium,Romboutsia,Rosenbergiella,Rothia,Samsonia,Schwartzia,Sharpea,Sphingomonas,Sporacetigenium,Subdoligranulum,Sutterella,Tepidimicrobium,Terrisporobacter,Varibaculum,Victivallis
0,1,0,0,0,0,4,0,6,0,4,0,0,528,0,0,0,0,0,1658,0,1,5,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,1,631,3,0,172,0,1,17,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,53,2197,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,1,1,0,1,0,0
0,1,0,0,0,0,2889,0,5,0,0,0,0,4542,1,0,0,0,0,1335,0,0,58,0,0,0,22,0,0,2719,1,0,0,0,1,0,0,65,0,0,0,19,0,0,866,0,1,71,0,0,68,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,4,1162,8328,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,2,82,0,1,0,1
0,1,0,0,0,0,7196,0,19,0,0,0,0,582,8,0,0,0,0,103,0,0,384,0,7,0,63,0,0,201,9,0,0,0,0,0,0,3,0,0,0,2272,0,0,89,0,111,46,11,0,15,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,530,903,3568,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,16,2816,0,29,0,410
2,1,0,0,0,0,4,0,21,0,0,0,0,336,44,0,0,0,0,967,0,0,280,0,0,0,8,0,4,124,33,0,0,0,0,0,0,3,0,0,0,1092,4,0,8,0,2,40,81,0,34,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2110,1225,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,120,4,0,0,0,0,0,0,14,1988,0,1,0,1
0,1,0,0,0,0,4,0,23,0,0,0,0,584,21,0,0,0,0,0,0,0,652,0,0,0,41,0,0,292,1,0,0,0,0,0,0,4,0,0,0,2014,0,0,8,0,1,31,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328,1269,3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,9,1,0,1,0,1
0,6,0,0,0,0,3,0,7,0,37,0,0,2502,0,0,0,0,0,123,0,0,748,0,14,0,0,0,0,428,1,0,0,0,0,0,0,20,0,0,0,1038,0,0,59,0,1,17,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1023,754,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,2,4755,0,1,0,1
0,1,0,0,0,0,16,0,13,0,0,0,0,80,4,0,0,0,0,2918,0,0,140,0,0,0,8,0,0,109,6,0,0,0,0,0,0,0,0,0,0,4968,0,0,0,0,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3412,8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2286,0,1,0,1
0,1,0,0,0,0,2687,0,5,0,0,0,0,258,0,0,0,0,0,10,0,0,226,0,0,0,8,0,0,184,18,0,0,0,1,0,0,2,0,0,6,6246,0,0,0,0,1,13,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,15,6,0,11,0,1
0,3,0,0,0,0,1438,0,23,0,0,0,0,160,105,0,0,0,0,164,0,0,526,0,54,0,50,0,0,32,2,0,0,0,0,0,0,0,0,46,0,586,0,0,244,0,1,22,112,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,11,0,0,1060,367,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,20,18,0,100,0,114
0,1,0,0,0,0,193,0,7,0,0,0,0,143,26,0,0,0,0,15,0,0,493,0,1,0,21,0,0,222,1,0,0,0,0,0,0,0,0,0,0,91,0,0,2,0,1,13,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,3415,2738,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,0,5,0,0,0,0,0,12,3,0,2,0,1
0,1,0,0,0,0,2284,0,90,0,0,0,0,1246,5,0,0,0,0,5734,0,1,135,0,0,0,57,0,0,97,2,0,0,0,0,0,0,0,0,0,0,804,16,0,16,0,11,27,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,819,1069,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,36,0,0,0,0,0,0,0,1,5089,0,1,0,71
0,16,0,0,0,0,108,0,20,0,48,0,0,157,78,0,0,0,0,1922,0,0,80,0,5,0,30,0,0,98,4,0,0,0,0,0,0,2,0,0,0,588,0,0,3,0,1,6,25,0,2,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1974,3979,1879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,1944,0,15,0,73
0,1,0,0,0,0,590,0,216,0,0,0,0,98,29,0,0,0,0,1272,0,0,528,0,0,0,17,0,0,246,7,0,0,0,0,0,0,0,0,0,0,920,3,0,78,0,1,21,0,0,0,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,234,1260,1497,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,7,5264,0,1,0,0
0,1,0,0,0,0,7468,0,4,0,0,0,0,100,66,0,0,0,0,8,0,0,0,0,3,0,54,0,1,421,40,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,2,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,2516,6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,1,0,0,0,0,0,15,28,0,1,0,1
0,6,0,0,0,0,6625,0,14,0,43,0,0,260,21,0,0,0,0,2776,0,0,9,0,42,0,58,0,6,33,15,0,0,0,0,0,0,1,0,0,2,168,0,0,34,0,2,11,2,0,11,18,12,0,1,0,5,0,0,65,0,0,0,0,5,0,0,1934,8378,4448,4,0,0,1,23,0,0,8,0,0,0,0,0,0,0,0,86,0,14,0,0,0,0,0,15,151,0,1,0,516
0,1,0,0,0,6,2,0,43,0,0,0,0,21,10,0,0,0,0,10056,0,0,535,0,0,0,0,0,0,653,0,0,0,0,0,0,0,12,0,0,0,3345,14,0,2249,0,8,73,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,1279,8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,15,0,0,0,0,0,21,12,0,1,0,0
2,1,0,0,0,0,711,0,272,0,5,0,0,24,27,0,0,0,0,1318,0,1,16,0,0,0,1,0,0,17,10,0,0,0,0,0,0,12,0,0,0,282,0,0,29,0,86,23,168,0,4,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,269,1590,848,2,0,0,0,0,0,0,3,0,0,62,0,0,0,0,0,31,0,3,0,0,0,0,0,4,782,0,130,0,0
2,27,0,0,0,0,806,0,7,0,0,0,0,1110,75,0,0,0,0,75,0,0,1,0,7,0,24,0,0,311,3,0,0,0,0,0,0,0,0,0,0,1024,0,0,3,0,94,45,5,0,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,272,1734,4378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,5,3386,0,1,0,257
0,4,0,0,0,0,0,0,12582,0,0,0,0,430,45,0,0,0,0,128,0,5,231,0,1,0,15,0,0,10,4,0,0,0,0,0,0,0,0,0,0,2826,0,0,20,0,84,116,114,0,6,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,38,1141,305,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,19,90,0,128,0,48
0,1,0,0,0,0,5,0,5,0,5,0,0,51,21,0,0,0,0,2128,0,0,268,0,0,0,18,0,0,21,7,0,0,0,1,0,0,0,0,0,0,737,3,0,520,0,67,4,726,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,720,2827,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,72,0,3,0,0,0,0,0,7,35,0,174,0,191
0,2,0,0,0,0,836,0,22,0,183,0,0,266,15,0,0,0,0,3294,0,0,429,0,0,0,32,0,0,32,29,0,0,0,0,0,0,0,0,0,0,4984,0,0,79,0,8,78,4,0,48,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,2055,28,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,2,453,0,1,0,0
0,14,0,0,0,0,12695,0,8,0,0,0,0,3907,246,0,0,0,0,6,0,0,140,0,23,0,190,0,0,491,4,0,0,0,0,0,0,24,0,0,53,39,24,0,5,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1576,1232,7297,0,0,0,1,2,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,116,70,1,1,0,1
0,3,0,0,0,0,174,0,44,0,19,0,0,1029,35,0,0,0,0,1349,11,0,574,0,5,0,98,0,0,17,2,0,0,0,0,0,0,2,0,0,9,1622,3,0,162,0,138,8,703,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,682,7082,925,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,235,0,0,0,0,0,0,0,8,2085,0,147,0,78
0,1,0,0,0,0,9,0,3447,0,47,0,0,411,0,0,0,0,0,182,0,0,28,0,0,0,44,0,0,21,4,0,0,0,0,0,0,4,0,0,0,4669,0,0,0,0,108,17,23,0,17,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,260,2693,4370,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,23,7,0,1,0,0
0,4,0,0,0,9,541,0,13,0,0,0,0,92,10,0,0,0,0,535,0,0,469,0,0,0,2,0,0,83,1,0,0,0,0,0,0,9,0,0,0,941,0,0,56,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1404,1294,1151,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,4,68,0,1,0,78
0,3,0,0,0,0,5,0,30,0,0,0,0,298,0,0,0,0,0,32,0,0,446,0,0,0,0,0,0,170,13,0,0,0,0,0,0,0,0,0,0,716,0,0,146,0,390,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,252,514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,11,17431,0,1,0,1
0,1,3,0,0,0,317,0,31,0,7,0,0,81,35,0,0,0,0,1819,0,0,210,0,44,0,23,0,41,92,14,0,0,0,0,0,0,33,0,34,0,1271,7,0,5,0,12,56,0,0,3,6,0,0,1,0,0,0,0,936,0,0,0,0,0,0,0,1002,4416,2775,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1862,0,126,0,1
0,5,0,0,0,0,381,0,601,0,2,0,0,100,32,0,0,0,0,83,0,0,283,0,18,0,32,0,0,152,1,0,0,0,0,0,0,0,0,0,0,614,1,0,29,0,1,29,0,0,0,1,15,0,3,0,0,0,0,43,0,0,0,0,0,0,0,159,7584,1604,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,10,0,26,0,0,0,0,12,926,0,1,0,0
0,16,0,0,0,0,886,0,4,0,0,0,0,101,39,0,0,0,0,163,0,0,454,0,0,0,55,0,0,238,1,0,0,0,0,0,0,3,0,0,0,473,0,0,149,0,1,33,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,502,3285,2506,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,46,0,5,0,0,0,0,0,17,4800,0,1,0,0
0,1,0,0,0,0,83,0,101,0,0,0,0,265,9,0,0,0,0,9,0,0,110,0,0,0,8,0,0,183,1,0,0,0,0,0,0,0,0,0,0,219,0,0,139,0,1,8,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1871,3991,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,112,0,1,0,0,0,0,0,2,8,0,1,0,45
0,1,3,0,0,0,319,1,2005,0,38,0,0,37,65,0,0,0,0,40,0,0,239,0,5,0,102,0,0,126,11,0,0,0,1,0,0,0,0,295,0,209,0,0,0,0,55,144,3,0,0,5,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,75,2962,860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,23,1173,0,1,0,114
0,1,0,0,0,0,372,0,23,0,0,0,0,506,2,0,0,0,0,9180,0,0,2,0,0,1,0,0,0,245,1,0,0,0,1,0,0,11,0,0,0,498,3,0,15,0,1,12,0,0,104,0,88,10,6,0,0,0,0,0,0,0,0,0,0,0,1,195,488,11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,9,0,0,0,0,5,73,0,1,0,14
0,4,0,0,0,0,1264,0,10,0,0,0,0,228,42,0,0,0,0,1009,0,0,5387,0,3,0,29,0,1,561,9,0,0,0,0,0,0,0,0,0,0,5430,0,0,9,0,2,79,0,0,49,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,5,531,2688,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,17,5265,0,1,0,256
0,1,0,0,0,0,160,0,3,0,104,0,0,796,56,0,0,0,0,306,0,0,17,0,0,0,40,0,0,131,40,15,0,0,0,0,0,1,0,0,0,851,0,0,2,0,1,11,0,0,7,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1239,1468,3027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,56,1495,0,1,0,1
0,1,0,0,0,0,275,0,4,0,0,0,0,320,0,0,0,0,0,4043,0,0,1,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,2,1734,0,0,20,0,1,15,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,915,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,7,2905,0,1,0,1
0,1,0,0,0,0,2,0,4,0,0,0,0,434,6,0,0,0,0,442,0,0,0,0,0,0,0,0,0,305,1,0,0,0,0,0,0,1,0,0,0,397,0,0,53,0,11,22,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,293,757,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,3,4084,0,1,0,1
0,1,0,0,0,0,3,0,10,0,2,0,0,1266,0,0,0,0,0,462,0,0,364,0,0,0,0,0,0,225,1,0,0,0,0,0,0,5,0,0,0,973,0,0,2019,0,1,16,0,0,90,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,140,2188,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,414,0,3,0,0,0,0,0,2,8644,0,1,0,1
0,2,0,0,0,0,2,0,6,0,0,0,0,189,23,0,0,0,0,3,0,0,309,0,16,0,14,0,0,860,1,0,0,0,0,0,0,4,0,0,0,5613,0,0,0,0,1,15,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,926,2777,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,6,13,0,1,0,0
0,1,0,0,0,0,131,0,3,0,0,0,0,37,0,0,0,0,0,2332,0,0,515,0,0,0,0,0,0,7,8,0,0,0,0,0,0,12,0,0,2,29,10,0,1982,0,1,39,505,0,3,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,13,280,3695,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,163,0,3,0,0,0,0,0,2,24,0,1,0,1
0,1,0,0,0,0,1,0,1692,0,0,0,0,77,4,0,0,0,0,10,0,0,96,0,0,0,20,0,0,61,1,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,1,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,461,3168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,1278,0,1,0,1
0,1,3,0,0,0,2147,0,5,0,0,0,0,69,21,0,0,0,0,0,0,0,0,0,0,0,18,0,0,138,1,0,0,0,1,0,0,0,0,0,0,426,0,0,62,0,1,22,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,695,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,1,0,0
0,5,3,0,0,0,1533,0,4,0,0,0,0,120,48,0,0,0,0,6,0,0,579,0,12,0,15,0,0,365,21,0,0,0,0,0,0,0,0,0,1,1684,0,0,2,0,1,71,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,853,3947,1820,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,10,2614,0,1,0,0
0,1,0,0,0,0,922,0,5,0,0,0,0,327,71,0,0,0,0,7951,0,0,274,0,39,0,62,0,0,78,4,0,0,0,1,0,0,4,0,11,0,6777,13,0,36,0,215,24,5,0,118,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,1143,3880,5436,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,34,1104,0,12,0,1
0,1,0,0,0,0,4,0,12,0,0,0,0,650,18,0,0,0,0,2282,0,1,256,0,7,0,26,0,0,129,7,0,0,0,0,0,0,8,0,0,0,416,0,0,9,0,164,12,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,656,3525,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,12,4,0,1,0,0
0,1,2,0,0,0,8888,0,6,0,0,0,0,69,15,0,0,0,0,1108,0,0,71,0,0,0,47,0,0,48,1,0,0,0,0,0,0,0,0,0,0,1304,0,0,41,0,1,11,0,0,0,2,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1486,7868,2678,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,2,0,0,0,0,0,7,149,0,1,0,1
0,3,3,0,0,0,207,0,9,0,0,0,0,112,30,0,0,0,0,1,0,0,714,0,3,0,5,0,0,263,5,0,0,0,0,0,0,0,0,0,1,8003,0,0,75,0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,822,1213,6,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,1,3,0,0,0,0,0,0,45,14,0,1,0,1
0,4,0,0,0,0,2,0,5,0,0,0,0,2120,12,0,0,0,0,19,0,0,462,0,0,0,15,0,0,678,1,0,0,0,1,0,0,0,0,0,0,1991,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,624,252,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,14,0,1,0,1
0,7,0,0,0,0,29,0,22,0,109,0,0,1488,23,0,0,0,0,6777,0,0,559,0,17,0,65,0,0,233,9,0,0,0,0,0,0,2,0,0,0,700,6,0,2,0,152,58,15,0,10,8,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,590,2563,3230,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,3,6,0,1,0,0,0,1,5194,0,1,0,0
0,73,0,0,0,0,2048,0,8,0,0,0,0,2091,59,0,0,0,0,17,0,1,359,0,6,0,72,0,1,1120,1,0,0,0,0,0,0,5,0,0,0,3035,0,0,50,0,19,33,4,0,96,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,3138,11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,22,11,0,1,0,0
0,1,0,0,0,0,1909,0,20,0,0,0,0,296,45,0,0,0,0,269,0,0,12,0,0,0,14,0,0,699,1,0,0,0,0,0,0,3,0,0,0,2769,0,0,52,0,28,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,996,3100,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,199,0,4,0,1,0,0,0,8,908,0,1,0,1
0,1,0,0,0,0,35,0,4,0,0,0,0,127,17,0,0,0,0,2270,0,0,332,0,0,0,1,0,0,124,3,0,0,0,0,0,0,1,0,0,0,2570,0,0,10,0,14,21,93,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,727,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,2,4527,0,11,0,1
0,7,0,0,0,0,6133,0,395,0,0,0,0,395,68,0,0,0,0,1008,0,0,85,0,3,0,146,0,0,100,7,0,0,0,0,0,0,80,0,0,0,44,0,0,29,0,1,149,35,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,9462,934,6522,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,30,4,0,0,0,0,0,0,16,3515,0,1,0,24
0,4,0,0,0,0,31,0,3,0,0,0,0,190,9,0,0,0,0,14,0,0,1543,0,0,0,11,0,0,581,1,0,0,0,0,0,0,1,0,0,0,3701,0,0,326,0,1,10,12,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,569,415,6778,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,372,0,0,0,0,0,0,0,8,263,0,1,0,1
0,1,0,0,0,0,0,0,802,3,2,0,0,498,16,0,0,0,0,22219,0,0,41,0,0,0,18,0,0,112,7,0,0,0,0,0,0,4,0,0,2,1250,14,0,0,0,12,15,86,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2032,2381,3,0,0,7,6,0,0,166,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,29,3,5,36,0,0
0,1,0,0,0,0,6,0,4,0,0,0,0,264,2,0,0,0,0,2335,0,0,0,0,0,0,0,0,1,192,1,0,0,0,0,0,0,39,0,0,0,1356,0,0,20,0,2,33,119,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,136,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,5,0,0,0,0,0,5,22828,0,1,0,0
2,1,0,0,0,0,3,0,4424,0,2,0,0,517,4,0,0,0,0,1910,0,0,622,0,0,0,0,0,0,535,19,0,0,0,0,0,0,0,0,0,0,1459,2,0,719,0,1,85,3,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,830,2757,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,13,8164,0,1,0,1
3,4,0,0,0,0,2,0,9,0,0,0,0,640,6,0,0,0,0,2,0,0,1106,0,0,0,0,0,0,435,1,0,0,0,0,0,0,27,0,0,0,9234,0,0,7,0,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1340,385,28,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,1,0,1
0,5,0,0,0,0,9930,0,7,0,0,0,0,38,77,0,0,0,0,30,0,0,14,0,0,0,59,0,0,52,1,0,0,0,0,0,0,5,0,0,0,167,0,0,42,0,55,60,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198,6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,20,100,0,1,0,0
0,2,0,0,0,0,7,0,9,0,0,0,0,242,6,0,0,0,0,18184,0,0,33,0,0,0,27,0,0,130,34,0,0,0,0,0,0,11,0,0,0,66,5,0,45,0,1,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,2216,1112,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,35,339,0,1,0,151
0,1,0,0,0,0,1,0,3,0,0,0,0,1793,0,0,0,0,0,1548,0,0,1,0,0,0,3,0,0,218,1,0,0,0,0,0,0,0,0,0,0,4624,0,0,2,0,1,32,17,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,78,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,726,0,1,0,1
0,1,0,0,0,0,6,0,5,1,0,0,0,22,0,0,0,0,0,1478,0,0,770,0,0,0,0,2,0,93,3,0,0,0,1,0,0,4,0,0,0,1224,3,0,2240,0,97,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,315,523,2371,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,998,0,1,0,1
0,1,3,0,0,0,2,0,6,0,0,0,0,788,6,0,0,0,0,2261,0,0,134,0,0,0,8,0,0,200,2,0,0,0,0,0,0,21,0,0,0,429,5,0,0,0,1,17,142,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,198,762,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,1067,0,1,0,0
2,1,0,0,0,16,4,0,97,0,12,0,0,1533,2,0,0,0,0,878,0,1,38,0,0,0,1,0,6,35,1,0,0,0,0,0,0,0,0,0,0,64,4,0,193,0,1,17,111,0,0,1,0,0,1,0,3,0,0,9,0,0,0,0,0,0,0,4090,772,283,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,11,2875,0,1,0,38
0,1,0,0,0,0,1758,0,90,0,0,0,0,236,13,0,0,0,0,619,0,0,178,0,0,0,1,0,0,99,1,0,0,0,0,0,0,0,0,0,0,500,3,0,2,0,1,36,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,577,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,10,592,0,1,0,45
